"ride_id","full_date","day_name","day_of_week","week_of_year","is_weekend","ride_city","region","country","driver_id","driver_name","driver_age","driver_city","experience_years","driver_avg_rating","active_status","promo_code","is_promotional","discount_percent","distance_km","duration_min","fare_usd","ride_rating","fare_per_km","fare_per_min"
639,"2024-11-21","Thursday",4,47,False,"Chicago","Midwest","US",198,"Taylor Stephenson",58,"Chicago",3,"4.80","Inactive","SAVE20",True,"0.2000","5.10",8,"10.89","3.90","2.1353","1.3613"
640,"2024-11-12","Tuesday",2,46,False,"Chicago","Midwest","US",180,"Ray Clarke",51,"Los Angeles",15,"4.90","Inactive","SAVE20",True,"0.2000","15.90",32,"38.03","4.40","2.3918","1.1884"
641,"2024-11-27","Wednesday",3,48,False,"Chicago","Midwest","US",131,"Lance Fox",58,"Miami",14,"4.90","Active","SAVE20",True,"0.2000","47.20",103,"60.10","4.30","1.2733","0.5835"
642,"2024-11-04","Monday",1,45,False,"San Francisco","West","US",109,"Maxwell Gallagher",35,"New York",15,"4.50","Inactive","DISCOUNT10",True,"0.1000","26.60",59,"21.67","4.90","0.8147","0.3673"
643,"2024-11-27","Wednesday",3,48,False,"San Francisco","West","US",175,"Erica Roberts",49,"Miami",20,"5.00","Inactive","NO_PROMO",False,"0.0000","25.30",59,"30.03","4.10","1.1870","0.5090"
644,"2024-11-25","Monday",1,48,False,"San Francisco","West","US",181,"Deanna Clarke",28,"San Francisco",18,"4.90","Inactive","WELCOME5",True,"0.0500","25.80",63,"56.39","4.60","2.1857","0.8951"
645,"2024-11-16","Saturday",6,46,True,"Miami","South","US",132,"Kaitlin Walton",27,"Los Angeles",6,"4.80","Active","WELCOME5",True,"0.0500","35.20",64,"93.39","3.50","2.6531","1.4592"
646,"2024-11-20","Wednesday",3,47,False,"Los Angeles","West","US",119,"April Rodriguez",44,"Chicago",4,"5.00","Active","NO_PROMO",False,"0.0000","25.20",59,"59.49","4.80","2.3607","1.0083"
647,"2024-11-27","Wednesday",3,48,False,"Chicago","Midwest","US",152,"Sharon Jones",36,"San Francisco",9,"4.20","Active","DISCOUNT10",True,"0.1000","23.40",36,"30.47","3.50","1.3021","0.8464"
648,"2024-11-25","Monday",1,48,False,"Chicago","Midwest","US",101,"William Black",56,"San Francisco",15,"4.80","Active","SAVE20",True,"0.2000","24.70",53,"19.85","4.60","0.8036","0.3745"
649,"2024-11-05","Tuesday",2,45,False,"New York","Northeast","US",108,"Ronald Holden",35,"Los Angeles",7,"4.90","Active","DISCOUNT10",True,"0.1000","9.40",18,"14.77","4.00","1.5713","0.8206"
650,"2024-11-17","Sunday",7,46,True,"Chicago","Midwest","US",128,"Chad Johnson",29,"Chicago",7,"4.40","Active","WELCOME5",True,"0.0500","46.40",84,"124.26","3.90","2.6780","1.4793"
651,"2024-11-03","Sunday",7,44,True,"New York","Northeast","US",176,"Brett Guzman",59,"Miami",14,"4.60","Inactive","NO_PROMO",False,"0.0000","17.70",28,"10.45","4.40","0.5904","0.3732"
652,"2024-11-24","Sunday",7,47,True,"Los Angeles","West","US",163,"Laura Romero",32,"Chicago",19,"4.00","Active","WELCOME5",True,"0.0500","16.10",35,"26.68","3.60","1.6571","0.7623"
653,"2024-11-18","Monday",1,47,False,"Miami","South","US",140,"David Walker",59,"Chicago",2,"4.60","Inactive","SAVE20",True,"0.2000","35.50",86,"86.95","4.90","2.4493","1.0110"
654,"2024-11-17","Sunday",7,46,True,"Miami","South","US",127,"Katherine Ellison",42,"Los Angeles",11,"4.60","Inactive","WELCOME5",True,"0.0500","11.90",25,"16.44","4.70","1.3815","0.6576"
655,"2024-11-20","Wednesday",3,47,False,"Los Angeles","West","US",190,"Michelle Rhodes",29,"San Francisco",20,"4.20","Active","NO_PROMO",False,"0.0000","42.60",74,"49.03","3.90","1.1509","0.6626"
656,"2024-11-12","Tuesday",2,46,False,"New York","Northeast","US",145,"Adam Noble",52,"San Francisco",11,"4.80","Active","SAVE20",True,"0.2000","49.20",97,"55.75","4.30","1.1331","0.5747"
657,"2024-11-07","Thursday",4,45,False,"San Francisco","West","US",110,"Brittany Cruz",59,"New York",17,"4.90","Inactive","WELCOME5",True,"0.0500","1.60",2,"1.05","4.40","0.6563","0.5250"
658,"2024-11-08","Friday",5,45,False,"New York","Northeast","US",149,"Catherine Washington",54,"Los Angeles",10,"4.10","Active","WELCOME5",True,"0.0500","29.80",48,"68.07","3.50","2.2842","1.4181"
659,"2024-11-24","Sunday",7,47,True,"New York","Northeast","US",171,"Catherine Gonzalez",43,"Los Angeles",19,"4.50","Active","SAVE20",True,"0.2000","26.50",65,"28.56","4.40","1.0777","0.4394"
660,"2024-11-18","Monday",1,47,False,"Chicago","Midwest","US",119,"April Rodriguez",44,"Chicago",4,"5.00","Active","WELCOME5",True,"0.0500","3.00",4,"2.56","4.00","0.8533","0.6400"
661,"2024-11-22","Friday",5,47,False,"Miami","South","US",117,"Lisa Brown",36,"San Francisco",20,"4.80","Active","NO_PROMO",False,"0.0000","34.90",54,"19.91","4.50","0.5705","0.3687"
662,"2024-11-24","Sunday",7,47,True,"Miami","South","US",123,"David Newton",57,"New York",6,"5.00","Active","SAVE20",True,"0.2000","26.20",59,"38.01","4.30","1.4508","0.6442"
663,"2024-11-16","Saturday",6,46,True,"New York","Northeast","US",185,"Diane Harmon",34,"Los Angeles",4,"4.80","Active","SAVE20",True,"0.2000","23.50",56,"43.01","3.70","1.8302","0.7680"
664,"2024-11-03","Sunday",7,44,True,"New York","Northeast","US",146,"Lawrence Santiago",43,"Chicago",17,"4.10","Inactive","SAVE20",True,"0.2000","32.60",62,"48.13","4.70","1.4764","0.7763"
665,"2024-11-29","Friday",5,48,False,"San Francisco","West","US",101,"William Black",56,"San Francisco",15,"4.80","Active","DISCOUNT10",True,"0.1000","18.10",37,"19.95","4.70","1.1022","0.5392"
666,"2024-11-11","Monday",1,46,False,"San Francisco","West","US",169,"Jacqueline Porter",56,"Miami",9,"4.50","Active","SAVE20",True,"0.2000","12.70",27,"13.89","4.90","1.0937","0.5144"
667,"2024-11-26","Tuesday",2,48,False,"San Francisco","West","US",149,"Catherine Washington",54,"Los Angeles",10,"4.10","Active","NO_PROMO",False,"0.0000","16.60",27,"45.39","4.10","2.7343","1.6811"
668,"2024-11-22","Friday",5,47,False,"Los Angeles","West","US",162,"Mrs. Shannon Ward",58,"New York",18,"5.00","Active","NO_PROMO",False,"0.0000","36.80",91,"89.64","4.40","2.4359","0.9851"
669,"2024-11-25","Monday",1,48,False,"Los Angeles","West","US",184,"Nathaniel Smith",34,"Miami",2,"4.40","Inactive","SAVE20",True,"0.2000","36.20",74,"73.67","4.80","2.0351","0.9955"
670,"2024-11-26","Tuesday",2,48,False,"Miami","South","US",163,"Laura Romero",32,"Chicago",19,"4.00","Active","WELCOME5",True,"0.0500","37.00",88,"81.17","4.10","2.1938","0.9224"
671,"2024-11-22","Friday",5,47,False,"Miami","South","US",184,"Nathaniel Smith",34,"Miami",2,"4.40","Inactive","DISCOUNT10",True,"0.1000","42.20",78,"74.18","4.10","1.7578","0.9510"
672,"2024-11-07","Thursday",4,45,False,"Miami","South","US",200,"Amy Guzman",36,"New York",20,"4.30","Active","DISCOUNT10",True,"0.1000","43.70",84,"127.86","3.90","2.9259","1.5221"
673,"2024-11-09","Saturday",6,45,True,"San Francisco","West","US",188,"Molly Bell",47,"Los Angeles",17,"4.60","Active","NO_PROMO",False,"0.0000","34.00",68,"89.69","4.70","2.6379","1.3190"
674,"2024-11-07","Thursday",4,45,False,"New York","Northeast","US",191,"Angel Sharp",59,"Miami",11,"4.20","Inactive","WELCOME5",True,"0.0500","49.10",114,"42.33","3.60","0.8621","0.3713"
675,"2024-11-07","Thursday",4,45,False,"Miami","South","US",115,"Patrick Hall",37,"Chicago",4,"4.40","Active","NO_PROMO",False,"0.0000","28.70",71,"52.71","3.90","1.8366","0.7424"
676,"2024-11-15","Friday",5,46,False,"Los Angeles","West","US",186,"Christopher Franco",37,"New York",20,"4.80","Inactive","WELCOME5",True,"0.0500","34.50",64,"20.30","4.10","0.5884","0.3172"
677,"2024-11-08","Friday",5,45,False,"Miami","South","US",173,"Sharon Thomas",43,"Miami",8,"4.90","Inactive","SAVE20",True,"0.2000","2.10",4,"2.58","4.40","1.2286","0.6450"
678,"2024-11-10","Sunday",7,45,True,"Chicago","Midwest","US",185,"Diane Harmon",34,"Los Angeles",4,"4.80","Active","DISCOUNT10",True,"0.1000","27.10",66,"50.48","4.40","1.8627","0.7648"
679,"2024-11-16","Saturday",6,46,True,"San Francisco","West","US",196,"Stephen Ryan",54,"Miami",9,"4.80","Inactive","SAVE20",True,"0.2000","18.10",39,"49.03","3.60","2.7088","1.2572"
680,"2024-11-28","Thursday",4,48,False,"Miami","South","US",140,"David Walker",59,"Chicago",2,"4.60","Inactive","WELCOME5",True,"0.0500","37.20",89,"80.75","4.00","2.1707","0.9073"
681,"2024-11-07","Thursday",4,45,False,"New York","Northeast","US",145,"Adam Noble",52,"San Francisco",11,"4.80","Active","WELCOME5",True,"0.0500","7.60",18,"10.89","3.60","1.4329","0.6050"
682,"2024-11-20","Wednesday",3,47,False,"San Francisco","West","US",152,"Sharon Jones",36,"San Francisco",9,"4.20","Active","NO_PROMO",False,"0.0000","13.70",29,"13.11","4.00","0.9569","0.4521"
683,"2024-11-20","Wednesday",3,47,False,"Los Angeles","West","US",195,"Kathleen Soto",31,"Chicago",9,"4.40","Active","WELCOME5",True,"0.0500","23.30",55,"59.58","4.90","2.5571","1.0833"
684,"2024-11-24","Sunday",7,47,True,"Chicago","Midwest","US",118,"Jimmy Davis",51,"Miami",2,"4.70","Active","WELCOME5",True,"0.0500","21.50",41,"50.64","4.80","2.3553","1.2351"
685,"2024-11-05","Tuesday",2,45,False,"Chicago","Midwest","US",152,"Sharon Jones",36,"San Francisco",9,"4.20","Active","DISCOUNT10",True,"0.1000","8.60",15,"23.63","4.50","2.7477","1.5753"
686,"2024-11-20","Wednesday",3,47,False,"Miami","South","US",121,"David Moore",32,"San Francisco",9,"4.90","Inactive","NO_PROMO",False,"0.0000","13.90",30,"40.02","3.70","2.8791","1.3340"
687,"2024-11-24","Sunday",7,47,True,"Miami","South","US",179,"Johnathan Shah",52,"New York",14,"4.80","Inactive","DISCOUNT10",True,"0.1000","29.20",46,"35.35","4.40","1.2106","0.7685"
688,"2024-11-27","Wednesday",3,48,False,"New York","Northeast","US",116,"Mark Hernandez",38,"Miami",18,"4.90","Inactive","NO_PROMO",False,"0.0000","33.20",78,"76.07","4.60","2.2913","0.9753"
689,"2024-11-02","Saturday",6,44,True,"Chicago","Midwest","US",128,"Chad Johnson",29,"Chicago",7,"4.40","Active","SAVE20",True,"0.2000","27.00",52,"39.72","3.90","1.4711","0.7638"
690,"2024-11-20","Wednesday",3,47,False,"Los Angeles","West","US",166,"Alexa Thomas",56,"New York",14,"4.60","Inactive","NO_PROMO",False,"0.0000","33.80",68,"75.18","4.30","2.2243","1.1056"
691,"2024-11-02","Saturday",6,44,True,"Chicago","Midwest","US",141,"Luis Compton",49,"New York",15,"4.60","Active","NO_PROMO",False,"0.0000","22.10",53,"39.39","3.70","1.7824","0.7432"
692,"2024-11-10","Sunday",7,45,True,"New York","Northeast","US",109,"Maxwell Gallagher",35,"New York",15,"4.50","Inactive","DISCOUNT10",True,"0.1000","16.00",27,"15.32","3.60","0.9575","0.5674"
693,"2024-11-15","Friday",5,46,False,"San Francisco","West","US",175,"Erica Roberts",49,"Miami",20,"5.00","Inactive","DISCOUNT10",True,"0.1000","36.90",59,"104.78","3.70","2.8396","1.7759"
694,"2024-11-12","Tuesday",2,46,False,"Chicago","Midwest","US",167,"Glenn Schultz",33,"Los Angeles",17,"4.80","Active","SAVE20",True,"0.2000","35.80",68,"45.47","4.00","1.2701","0.6687"
695,"2024-11-17","Sunday",7,46,True,"San Francisco","West","US",135,"Michael Jackson",56,"Los Angeles",19,"4.80","Inactive","SAVE20",True,"0.2000","10.50",17,"11.41","4.80","1.0867","0.6712"
696,"2024-11-21","Thursday",4,47,False,"New York","Northeast","US",171,"Catherine Gonzalez",43,"Los Angeles",19,"4.50","Active","DISCOUNT10",True,"0.1000","45.40",85,"23.16","3.90","0.5101","0.2725"
697,"2024-11-09","Saturday",6,45,True,"Chicago","Midwest","US",115,"Patrick Hall",37,"Chicago",4,"4.40","Active","WELCOME5",True,"0.0500","24.90",60,"28.82","4.00","1.1574","0.4803"
698,"2024-11-28","Thursday",4,48,False,"Chicago","Midwest","US",173,"Sharon Thomas",43,"Miami",8,"4.90","Inactive","SAVE20",True,"0.2000","27.40",62,"78.57","4.40","2.8675","1.2673"
699,"2024-11-21","Thursday",4,47,False,"Los Angeles","West","US",128,"Chad Johnson",29,"Chicago",7,"4.40","Active","DISCOUNT10",True,"0.1000","42.10",83,"55.45","3.80","1.3171","0.6681"
700,"2024-11-26","Tuesday",2,48,False,"New York","Northeast","US",141,"Luis Compton",49,"New York",15,"4.60","Active","WELCOME5",True,"0.0500","31.20",65,"31.05","4.60","0.9952","0.4777"
701,"2024-11-20","Wednesday",3,47,False,"San Francisco","West","US",116,"Mark Hernandez",38,"Miami",18,"4.90","Inactive","NO_PROMO",False,"0.0000","28.90",46,"58.36","4.90","2.0194","1.2687"
702,"2024-11-02","Saturday",6,44,True,"Chicago","Midwest","US",140,"David Walker",59,"Chicago",2,"4.60","Inactive","WELCOME5",True,"0.0500","15.00",36,"22.85","3.60","1.5233","0.6347"
703,"2024-11-08","Friday",5,45,False,"Chicago","Midwest","US",158,"Holly Li",47,"Chicago",14,"4.10","Inactive","DISCOUNT10",True,"0.1000","47.70",102,"116.73","3.90","2.4472","1.1444"
704,"2024-11-26","Tuesday",2,48,False,"Miami","South","US",195,"Kathleen Soto",31,"Chicago",9,"4.40","Active","SAVE20",True,"0.2000","29.40",58,"38.47","4.50","1.3085","0.6633"
705,"2024-11-22","Friday",5,47,False,"San Francisco","West","US",161,"Thomas Watson",54,"Los Angeles",9,"4.40","Active","SAVE20",True,"0.2000","28.60",49,"57.61","4.40","2.0143","1.1757"
706,"2024-11-10","Sunday",7,45,True,"San Francisco","West","US",185,"Diane Harmon",34,"Los Angeles",4,"4.80","Active","NO_PROMO",False,"0.0000","49.60",82,"37.04","4.50","0.7468","0.4517"
707,"2024-11-17","Sunday",7,46,True,"Los Angeles","West","US",198,"Taylor Stephenson",58,"Chicago",3,"4.80","Inactive","SAVE20",True,"0.2000","28.80",49,"26.25","4.00","0.9115","0.5357"
708,"2024-11-09","Saturday",6,45,True,"New York","Northeast","US",107,"James Jones",41,"Los Angeles",5,"5.00","Inactive","WELCOME5",True,"0.0500","34.40",56,"39.17","4.80","1.1387","0.6995"
709,"2024-11-05","Tuesday",2,45,False,"Miami","South","US",152,"Sharon Jones",36,"San Francisco",9,"4.20","Active","NO_PROMO",False,"0.0000","4.30",7,"4.32","4.20","1.0047","0.6171"
710,"2024-11-25","Monday",1,48,False,"Los Angeles","West","US",145,"Adam Noble",52,"San Francisco",11,"4.80","Active","NO_PROMO",False,"0.0000","48.70",121,"78.57","4.50","1.6133","0.6493"
711,"2024-11-24","Sunday",7,47,True,"San Francisco","West","US",162,"Mrs. Shannon Ward",58,"New York",18,"5.00","Active","WELCOME5",True,"0.0500","49.40",74,"56.34","3.70","1.1405","0.7614"
712,"2024-11-11","Monday",1,46,False,"San Francisco","West","US",147,"Raymond Hill",38,"Chicago",16,"4.30","Inactive","NO_PROMO",False,"0.0000","38.50",58,"74.69","4.90","1.9400","1.2878"
713,"2024-11-15","Friday",5,46,False,"Chicago","Midwest","US",170,"Erik Greene",37,"Chicago",20,"5.00","Inactive","SAVE20",True,"0.2000","27.90",60,"81.62","4.20","2.9254","1.3603"
714,"2024-11-19","Tuesday",2,47,False,"Chicago","Midwest","US",108,"Ronald Holden",35,"Los Angeles",7,"4.90","Active","SAVE20",True,"0.2000","28.70",64,"69.03","4.60","2.4052","1.0786"
715,"2024-11-27","Wednesday",3,48,False,"San Francisco","West","US",140,"David Walker",59,"Chicago",2,"4.60","Inactive","SAVE20",True,"0.2000","14.90",25,"41.11","4.60","2.7591","1.6444"
716,"2024-11-26","Tuesday",2,48,False,"Los Angeles","West","US",143,"Martha Nunez",36,"New York",4,"4.10","Active","NO_PROMO",False,"0.0000","44.70",72,"102.88","4.70","2.3016","1.4289"
717,"2024-11-26","Tuesday",2,48,False,"Miami","South","US",138,"Christine Adkins",60,"New York",16,"4.80","Active","NO_PROMO",False,"0.0000","47.50",87,"92.43","4.10","1.9459","1.0624"
718,"2024-11-24","Sunday",7,47,True,"San Francisco","West","US",120,"Andrew Heath",26,"Los Angeles",3,"4.20","Active","SAVE20",True,"0.2000","6.30",13,"18.39","5.00","2.9190","1.4146"
719,"2024-11-17","Sunday",7,46,True,"Los Angeles","West","US",111,"Barbara Bryant",52,"Chicago",2,"4.80","Inactive","DISCOUNT10",True,"0.1000","15.00",34,"32.46","4.00","2.1640","0.9547"
720,"2024-11-05","Tuesday",2,45,False,"Chicago","Midwest","US",141,"Luis Compton",49,"New York",15,"4.60","Active","NO_PROMO",False,"0.0000","38.30",64,"20.38","4.20","0.5321","0.3184"
721,"2024-11-28","Thursday",4,48,False,"Chicago","Midwest","US",103,"Crystal Cook",57,"Chicago",9,"4.50","Inactive","DISCOUNT10",True,"0.1000","20.80",35,"60.78","4.70","2.9221","1.7366"
722,"2024-11-08","Friday",5,45,False,"Miami","South","US",192,"Andrew Weaver",55,"Miami",14,"4.70","Inactive","WELCOME5",True,"0.0500","8.70",20,"7.61","4.30","0.8747","0.3805"
723,"2024-11-22","Friday",5,47,False,"Miami","South","US",148,"Isaiah Evans",60,"Chicago",3,"4.90","Inactive","DISCOUNT10",True,"0.1000","30.60",75,"29.79","3.60","0.9735","0.3972"
724,"2024-11-16","Saturday",6,46,True,"Los Angeles","West","US",200,"Amy Guzman",36,"New York",20,"4.30","Active","WELCOME5",True,"0.0500","16.10",38,"46.82","3.50","2.9081","1.2321"
725,"2024-11-28","Thursday",4,48,False,"Chicago","Midwest","US",185,"Diane Harmon",34,"Los Angeles",4,"4.80","Active","SAVE20",True,"0.2000","20.60",35,"59.61","4.50","2.8937","1.7031"
726,"2024-11-14","Thursday",4,46,False,"San Francisco","West","US",193,"Jason Adams",44,"Los Angeles",11,"4.30","Active","NO_PROMO",False,"0.0000","45.60",70,"117.39","4.40","2.5743","1.6770"
727,"2024-11-23","Saturday",6,47,True,"New York","Northeast","US",170,"Erik Greene",37,"Chicago",20,"5.00","Inactive","SAVE20",True,"0.2000","42.40",79,"109.85","4.60","2.5908","1.3905"
728,"2024-11-16","Saturday",6,46,True,"San Francisco","West","US",145,"Adam Noble",52,"San Francisco",11,"4.80","Active","WELCOME5",True,"0.0500","12.70",23,"7.47","4.90","0.5882","0.3248"
729,"2024-11-10","Sunday",7,45,True,"San Francisco","West","US",194,"Jill Patterson",53,"San Francisco",18,"4.80","Inactive","DISCOUNT10",True,"0.1000","20.40",49,"56.99","4.40","2.7936","1.1631"
730,"2024-11-10","Sunday",7,45,True,"Los Angeles","West","US",181,"Deanna Clarke",28,"San Francisco",18,"4.90","Inactive","WELCOME5",True,"0.0500","26.70",55,"56.28","4.70","2.1079","1.0233"
731,"2024-11-12","Tuesday",2,46,False,"Miami","South","US",197,"Michael Shields",49,"Los Angeles",4,"4.40","Active","WELCOME5",True,"0.0500","23.80",39,"33.27","4.80","1.3979","0.8531"
732,"2024-11-20","Wednesday",3,47,False,"New York","Northeast","US",173,"Sharon Thomas",43,"Miami",8,"4.90","Inactive","DISCOUNT10",True,"0.1000","11.10",23,"29.71","4.30","2.6766","1.2917"
733,"2024-11-29","Friday",5,48,False,"Los Angeles","West","US",189,"Christopher Garcia",59,"San Francisco",19,"4.90","Inactive","DISCOUNT10",True,"0.1000","46.60",86,"74.08","4.40","1.5897","0.8614"
734,"2024-11-26","Tuesday",2,48,False,"Miami","South","US",104,"Tiffany Wright",58,"San Francisco",19,"4.40","Inactive","SAVE20",True,"0.2000","23.00",41,"59.44","4.30","2.5843","1.4498"
735,"2024-11-19","Tuesday",2,47,False,"Chicago","Midwest","US",147,"Raymond Hill",38,"Chicago",16,"4.30","Inactive","WELCOME5",True,"0.0500","8.90",20,"13.47","4.90","1.5135","0.6735"
736,"2024-11-08","Friday",5,45,False,"New York","Northeast","US",168,"Andrew Dunn",25,"Los Angeles",19,"4.80","Active","SAVE20",True,"0.2000","37.50",75,"112.08","4.50","2.9888","1.4944"
737,"2024-11-27","Wednesday",3,48,False,"New York","Northeast","US",199,"Monica Copeland",37,"San Francisco",10,"4.10","Inactive","NO_PROMO",False,"0.0000","10.90",16,"20.51","4.80","1.8817","1.2819"
738,"2024-11-03","Sunday",7,44,True,"Chicago","Midwest","US",104,"Tiffany Wright",58,"San Francisco",19,"4.40","Inactive","DISCOUNT10",True,"0.1000","17.00",29,"33.85","3.50","1.9912","1.1672"
739,"2024-11-13","Wednesday",3,46,False,"Miami","South","US",125,"Gabriel Jackson",55,"New York",5,"4.80","Inactive","DISCOUNT10",True,"0.1000","36.20",74,"62.06","3.80","1.7144","0.8386"
740,"2024-11-21","Thursday",4,47,False,"Los Angeles","West","US",133,"Adrienne Thompson",40,"Miami",7,"4.20","Inactive","SAVE20",True,"0.2000","32.70",65,"78.00","4.30","2.3853","1.2000"
741,"2024-11-30","Saturday",6,48,True,"Miami","South","US",188,"Molly Bell",47,"Los Angeles",17,"4.60","Active","SAVE20",True,"0.2000","18.40",41,"35.15","4.10","1.9103","0.8573"
742,"2024-11-30","Saturday",6,48,True,"Miami","South","US",143,"Martha Nunez",36,"New York",4,"4.10","Active","SAVE20",True,"0.2000","33.90",52,"25.17","4.60","0.7425","0.4840"
743,"2024-11-15","Friday",5,46,False,"Miami","South","US",168,"Andrew Dunn",25,"Los Angeles",19,"4.80","Active","SAVE20",True,"0.2000","40.80",79,"65.08","3.50","1.5951","0.8238"
744,"2024-11-24","Sunday",7,47,True,"San Francisco","West","US",141,"Luis Compton",49,"New York",15,"4.60","Active","WELCOME5",True,"0.0500","1.00",2,"2.63","4.90","2.6300","1.3150"
745,"2024-11-11","Monday",1,46,False,"San Francisco","West","US",187,"Catherine Levine",43,"Miami",1,"4.30","Inactive","NO_PROMO",False,"0.0000","38.70",90,"95.07","4.50","2.4566","1.0563"
